Location,Workforce,NPS® Breakdown,respid2,NPS_Code,NPSCommentCleaned,NPSCommentLemmatised,NPSCommentPolarity,NPSCommentSubjectivity,OverallCommentCleaned,OverallCommentLemmatised,OverallCommentPolarity,OverallCommentSubjectivity
406,Precinct,Passive,7014499,1,trust finding answers took days told would get problem,"I trust the geek squad in finding answers, it just took them more days then what they told me it would to get to the problem",0.5,0.5,xyxyxz,xyxyxz,0.0,0.0
222,Precinct,Passive,7014455,1,helpful informative tried hard sell total package,They were helpful and informative but they tried too hard to sell the total package.,-0.1458333333333333,0.6458333333333333,slow down and push your plan so hard,Slow down and don ’ t push your 199.00 plan so hard.,-0.2490740740740741,0.4101851851851852
293,Precinct,Passive,7014435,1,agent daniel helpful answered questions,"My agent, Daniel was very helpful and answered my questions.",0.2,0.3,xyxyxz,xyxyxz,0.0,0.0
583,Precinct,Passive,7014373,1,took long time,Took a long time,-0.05,0.4,xyxyxz,xyxyxz,0.0,0.0
951,Precinct,Passive,7014363,1,early appt taken right away,Early for my appt and was taken right away,0.1928571428571428,0.4178571428571428,xyxyxz,xyxyxz,0.0,0.0
25,Precinct,Passive,7014286,1,employee didnt seem knowledgable,The Geek Squad employee didn't seem very knowledgable,0.2,0.3,this survey was for the appointment made to review my new computer,This survey was for the appointment I made to review my new computer.,0.1363636363636363,0.4545454545454545
1260,Precinct,Passive,7014192,1,like local repair people took long time new touch screen actually working shopped back alabama tennesse somewhere far california,I did not like that there were no local repair people . Took a long time . And my new touch screen is not actually working . So it has to be shopped back to Alabama or Tennesse or somewhere far from California.,0.031060606060606,0.3257575757575757,get some local repair people,Get some local repair people!,0.0,0.0
1419,Autotech,Passive,7014178,1,quick installation problem issue get resolve open tuesday,quick installation but I have 1 problem with an issue that I have to get resolve when they open on Tuesday,0.1666666666666666,0.5,xyxyxz,xyxyxz,0.0,0.0
31,Precinct,Passive,7014161,1,helpful recent time lot miscommunication went hardware problems everything said done screen problem told data transferred mobile drive got email finished asked laptop done told yes cost still warranty got laptop damaged inspection told unable find parts needed didnt get drive told able unhappy device fixed lot miscommunication,"Geek Squad is very helpful but this recent time there was a lot of miscommunication . I went in for hardware problems . Everything that was said was done was not . It was a screen problem, and I was told the data was being transferred to a mobile drive . I got the email all was finished and asked if the laptop was done, I was told yes . There was no cost because it was still on warranty . But, when I got there, my laptop was more damaged from the inspection . I was told they were unable to find the parts needed . I also didn't get the drive I was told able . I was not unhappy that the device was not fixed, just the It was a lot of miscommunication.",0.1357142857142857,0.4678571428571428,the store and the group that fixes the devices away from the store need to communicate better there was lot of confusion with my order and somewhere alone the way my hardware was damaged more,"The store and the group that fixes the devices away from the store need to communicate better . There was a lot of confusion with my order, and somewhere alone the way, my hardware was damaged more.",0.5,0.5
264,Precinct,Passive,7014123,1,updated drivers made recommendations improve year old laptop,They updated my drivers and made recommendations to improve my 8 year old laptop,0.1,0.2,laptop wifi worked with geeks system but does not work at home need home service,Laptop WI-FI worked with Geeks system but does not work at home . Need home service,0.0,0.0
573,Precinct,Passive,7014114,1,helpful would recommend check customers little frequently quite helpful,"Geek Squad was helpful but would recommend they check in with their customers a little more frequently, other than that they were quite helpful",0.0625,0.4583333333333333,thank you for treating me like valued customer and assisting me even though had no appointment,Thank you for treating me like a valued customer and assisting me even though I had no appointment,0.0,0.0
1441,Precinct,Passive,7014073,1,good friendly encounter,Had a good friendly encounter,0.5375,0.55,xyxyxz,xyxyxz,0.0,0.0
1394,Precinct,Passive,7014056,1,,Why not?,0.0,0.0,no comment,No comment,0.0,0.0
806,Precinct,Passive,7013971,1,helpful,Helpful,0.0,0.0,xyxyxz,xyxyxz,0.0,0.0
1140,Precinct,Passive,7013938,1,tech able remedy problem,The tech was able to remedy my problem.,0.5,0.625,there are still existing problems not solved,There are still existing problems not solved,0.0,0.0
599,Precinct,Passive,7013852,1,save documents,They didn ’ t save all my documents,0.0,0.0,had documents in my microsoft word they erased them all all my documents for are gone this is annoying,I had documents in my Microsoft word 2013 . They erased them all . All my documents for 2022 are gone . This is annoying.,-0.8,0.9
